dataset,condition,fold,method,f1,noise_type,noise_level
har,clean_0,1,PlainStack,0.9921986198615772,clean,0
har,clean_0,2,PlainStack,0.9853252697623608,clean,0
har,clean_0,3,PlainStack,0.9864589283918986,clean,0
har,clean_0,4,PlainStack,0.987188173254826,clean,0
har,pairflip_40,0,PlainStack,0.8344389346903558,pairflip,40
har,pairflip_40,1,PlainStack,0.8587215760827616,pairflip,40
har,pairflip_40,2,PlainStack,0.8403244730838763,pairflip,40
har,pairflip_40,3,PlainStack,0.8501511691510267,pairflip,40
har,pairflip_40,4,PlainStack,0.8768193539350185,pairflip,40
har,symmetric_10,0,PlainStack,0.9839824338546244,symmetric,10
har,symmetric_10,1,PlainStack,0.9876051277379572,symmetric,10
har,symmetric_10,2,PlainStack,0.9793775907255527,symmetric,10
har,symmetric_10,3,PlainStack,0.9823933116781244,symmetric,10
har,symmetric_10,4,PlainStack,0.9858268403783418,symmetric,10
har,symmetric_20,0,PlainStack,0.9787278864116752,symmetric,20
har,symmetric_20,1,PlainStack,0.9801484117266636,symmetric,20
har,symmetric_20,2,PlainStack,0.9790748270899878,symmetric,20
har,symmetric_20,3,PlainStack,0.9773968272401848,symmetric,20
har,symmetric_20,4,PlainStack,0.9763487320685506,symmetric,20
har,symmetric_30,0,PlainStack,0.9734336011863752,symmetric,30
har,symmetric_30,1,PlainStack,0.9768418565217576,symmetric,30
har,symmetric_30,2,PlainStack,0.9660760660923532,symmetric,30
har,symmetric_30,3,PlainStack,0.9743101531320076,symmetric,30
har,symmetric_30,4,PlainStack,0.969521183568772,symmetric,30
har,symmetric_40,0,PlainStack,0.964870356165381,symmetric,40
har,symmetric_40,1,PlainStack,0.9712702968490824,symmetric,40
har,symmetric_40,2,PlainStack,0.9544551647414232,symmetric,40
har,symmetric_40,3,PlainStack,0.9553268123054685,symmetric,40
har,symmetric_40,4,PlainStack,0.9612769881270448,symmetric,40
isolet,asymmetric_10,0,PlainStack,0.9292452814231724,asymmetric,10
isolet,asymmetric_10,1,PlainStack,0.94035137148789,asymmetric,10
isolet,asymmetric_10,2,PlainStack,0.9376578263411778,asymmetric,10
isolet,asymmetric_10,3,PlainStack,0.9615015898066066,asymmetric,10
isolet,asymmetric_10,4,PlainStack,0.931569371667133,asymmetric,10
isolet,asymmetric_20,0,PlainStack,0.9060974659580464,asymmetric,20
isolet,asymmetric_20,1,PlainStack,0.9108781212910324,asymmetric,20
isolet,asymmetric_20,2,PlainStack,0.9131770621595344,asymmetric,20
isolet,asymmetric_20,3,PlainStack,0.9343562515123052,asymmetric,20
isolet,asymmetric_20,4,PlainStack,0.9190437818010888,asymmetric,20
isolet,asymmetric_30,0,PlainStack,0.8281046025334398,asymmetric,30
isolet,asymmetric_30,1,PlainStack,0.8620092911053658,asymmetric,30
isolet,asymmetric_30,2,PlainStack,0.8439873972023432,asymmetric,30
isolet,asymmetric_30,3,PlainStack,0.8673006240389625,asymmetric,30
isolet,asymmetric_30,4,PlainStack,0.8428611786017712,asymmetric,30
isolet,asymmetric_40,0,PlainStack,0.7171726858822338,asymmetric,40
isolet,asymmetric_40,1,PlainStack,0.689857524167036,asymmetric,40
isolet,asymmetric_40,2,PlainStack,0.7440910456077414,asymmetric,40
isolet,asymmetric_40,3,PlainStack,0.6878354073279641,asymmetric,40
isolet,asymmetric_40,4,PlainStack,0.7131766568083859,asymmetric,40
isolet,clean_0,0,PlainStack,0.9372614830051283,clean,0
isolet,clean_0,1,PlainStack,0.9488204572255614,clean,0
isolet,clean_0,2,PlainStack,0.943108070804472,clean,0
isolet,clean_0,3,PlainStack,0.9678477745851854,clean,0
isolet,clean_0,4,PlainStack,0.9541627467690782,clean,0
isolet,pairflip_40,0,PlainStack,0.8614281372222088,pairflip,40
isolet,pairflip_40,1,PlainStack,0.8595703852604198,pairflip,40
isolet,pairflip_40,2,PlainStack,0.872354095710392,pairflip,40
isolet,pairflip_40,3,PlainStack,0.8632269034082216,pairflip,40
isolet,pairflip_40,4,PlainStack,0.8826065943358933,pairflip,40
isolet,symmetric_10,0,PlainStack,0.951043669602075,symmetric,10
isolet,symmetric_10,1,PlainStack,0.9488912347774608,symmetric,10
isolet,symmetric_10,2,PlainStack,0.9398546803007636,symmetric,10
isolet,symmetric_10,3,PlainStack,0.9623626121025992,symmetric,10
isolet,symmetric_10,4,PlainStack,0.9497511672288385,symmetric,10
isolet,symmetric_20,0,PlainStack,0.9327790932919242,symmetric,20
isolet,symmetric_20,1,PlainStack,0.9372535521616128,symmetric,20
isolet,symmetric_20,2,PlainStack,0.9308463982717688,symmetric,20
isolet,symmetric_20,3,PlainStack,0.961252574152096,symmetric,20
isolet,symmetric_20,4,PlainStack,0.9424201301345128,symmetric,20
isolet,symmetric_30,0,PlainStack,0.9284407868904436,symmetric,30
isolet,symmetric_30,1,PlainStack,0.9299197332789012,symmetric,30
isolet,symmetric_30,2,PlainStack,0.9306731450439232,symmetric,30
isolet,symmetric_30,3,PlainStack,0.9423271787800156,symmetric,30
isolet,symmetric_30,4,PlainStack,0.9403834881379876,symmetric,30
isolet,symmetric_40,0,PlainStack,0.9202128601452172,symmetric,40
isolet,symmetric_40,1,PlainStack,0.9280180044492982,symmetric,40
isolet,symmetric_40,2,PlainStack,0.9310244183975608,symmetric,40
isolet,symmetric_40,3,PlainStack,0.9446916017552508,symmetric,40
isolet,symmetric_40,4,PlainStack,0.9360314194786328,symmetric,40
pendigits,asymmetric_10,0,PlainStack,0.9721204509500836,asymmetric,10
pendigits,asymmetric_10,1,PlainStack,0.9707542596257503,asymmetric,10
pendigits,asymmetric_10,2,PlainStack,0.9736429628103652,asymmetric,10
pendigits,asymmetric_10,3,PlainStack,0.9794429814900448,asymmetric,10
pendigits,asymmetric_10,4,PlainStack,0.972762967044028,asymmetric,10
pendigits,asymmetric_20,0,PlainStack,0.9574350691315776,asymmetric,20
pendigits,asymmetric_20,1,PlainStack,0.9528021645250496,asymmetric,20
pendigits,asymmetric_20,2,PlainStack,0.9438933170751128,asymmetric,20
pendigits,asymmetric_20,3,PlainStack,0.9351938317022284,asymmetric,20
pendigits,asymmetric_20,4,PlainStack,0.9401659111669994,asymmetric,20
pendigits,asymmetric_30,0,PlainStack,0.9228517426854717,asymmetric,30
pendigits,asymmetric_30,1,PlainStack,0.9270490653334424,asymmetric,30
pendigits,asymmetric_30,2,PlainStack,0.9311100673208856,asymmetric,30
pendigits,asymmetric_30,3,PlainStack,0.9069303777195796,asymmetric,30
pendigits,asymmetric_30,4,PlainStack,0.9258657018148893,asymmetric,30
pendigits,asymmetric_40,0,PlainStack,0.8684987570348213,asymmetric,40
pendigits,asymmetric_40,1,PlainStack,0.8324703136035456,asymmetric,40
pendigits,asymmetric_40,2,PlainStack,0.8592328096862578,asymmetric,40
pendigits,asymmetric_40,3,PlainStack,0.8815528678602874,asymmetric,40
pendigits,asymmetric_40,4,PlainStack,0.8558954609263024,asymmetric,40
pendigits,clean_0,0,PlainStack,0.9932714415428636,clean,0
pendigits,clean_0,1,PlainStack,0.996263875720841,clean,0
pendigits,clean_0,2,PlainStack,0.987993600488549,clean,0
pendigits,clean_0,3,PlainStack,0.9931464445473012,clean,0
pendigits,clean_0,4,PlainStack,0.9910361287509296,clean,0
pendigits,pairflip_40,0,PlainStack,0.856710071999839,pairflip,40
pendigits,pairflip_40,1,PlainStack,0.8470403699340245,pairflip,40
pendigits,pairflip_40,2,PlainStack,0.8343163861145371,pairflip,40
pendigits,pairflip_40,3,PlainStack,0.8173195886075517,pairflip,40
pendigits,pairflip_40,4,PlainStack,0.8522235385917745,pairflip,40
pendigits,symmetric_10,0,PlainStack,0.9909071932692428,symmetric,10
pendigits,symmetric_10,1,PlainStack,0.9910350045868828,symmetric,10
pendigits,symmetric_10,2,PlainStack,0.9834188710663396,symmetric,10
pendigits,symmetric_10,3,PlainStack,0.99386050989154,symmetric,10
pendigits,symmetric_10,4,PlainStack,0.9880241272589858,symmetric,10
pendigits,symmetric_20,0,PlainStack,0.983425943063082,symmetric,20
pendigits,symmetric_20,1,PlainStack,0.9887283695951604,symmetric,20
pendigits,symmetric_20,2,PlainStack,0.9848242010249684,symmetric,20
pendigits,symmetric_20,3,PlainStack,0.9830359749985034,symmetric,20
pendigits,symmetric_20,4,PlainStack,0.9781602598214512,symmetric,20
pendigits,symmetric_30,0,PlainStack,0.9803618107475242,symmetric,30
pendigits,symmetric_30,1,PlainStack,0.9720384176716836,symmetric,30
pendigits,symmetric_30,2,PlainStack,0.9704480578077084,symmetric,30
pendigits,symmetric_30,3,PlainStack,0.9697419521471312,symmetric,30
pendigits,symmetric_30,4,PlainStack,0.9628070299202218,symmetric,30
pendigits,symmetric_40,0,PlainStack,0.9546106632457704,symmetric,40
pendigits,symmetric_40,1,PlainStack,0.941526631203628,symmetric,40
pendigits,symmetric_40,2,PlainStack,0.946334224705438,symmetric,40
pendigits,symmetric_40,3,PlainStack,0.9475061735374856,symmetric,40
pendigits,symmetric_40,4,PlainStack,0.9482749925209244,symmetric,40
satimage,asymmetric_10,0,PlainStack,0.8911604088423819,asymmetric,10
satimage,asymmetric_10,1,PlainStack,0.8652883726546613,asymmetric,10
satimage,asymmetric_10,2,PlainStack,0.886264768524541,asymmetric,10
satimage,asymmetric_10,3,PlainStack,0.8862210821430042,asymmetric,10
satimage,asymmetric_10,4,PlainStack,0.8930544462968383,asymmetric,10
satimage,asymmetric_20,0,PlainStack,0.8715135825956039,asymmetric,20
satimage,asymmetric_20,1,PlainStack,0.8417292358742339,asymmetric,20
satimage,asymmetric_20,2,PlainStack,0.8591828906966524,asymmetric,20
satimage,asymmetric_20,3,PlainStack,0.8507258253551894,asymmetric,20
satimage,asymmetric_20,4,PlainStack,0.8768290951729117,asymmetric,20
satimage,asymmetric_30,0,PlainStack,0.8259247899191671,asymmetric,30
satimage,asymmetric_30,1,PlainStack,0.7897990287077529,asymmetric,30
satimage,asymmetric_30,2,PlainStack,0.8097635575672509,asymmetric,30
satimage,asymmetric_30,3,PlainStack,0.8233300086665422,asymmetric,30
satimage,asymmetric_30,4,PlainStack,0.8538213434774802,asymmetric,30
satimage,asymmetric_40,0,PlainStack,0.766732354080715,asymmetric,40
satimage,asymmetric_40,1,PlainStack,0.7052891197631217,asymmetric,40
satimage,asymmetric_40,2,PlainStack,0.789893150154322,asymmetric,40
satimage,asymmetric_40,3,PlainStack,0.7036694115560979,asymmetric,40
satimage,asymmetric_40,4,PlainStack,0.766946291709737,asymmetric,40
satimage,clean_0,0,PlainStack,0.9016438179384986,clean,0
satimage,clean_0,1,PlainStack,0.8826870209649745,clean,0
satimage,clean_0,2,PlainStack,0.9000187962936897,clean,0
satimage,clean_0,3,PlainStack,0.9113738229908056,clean,0
satimage,clean_0,4,PlainStack,0.9030357432712646,clean,0
satimage,pairflip_40,0,PlainStack,0.8351498329322905,pairflip,40
satimage,pairflip_40,1,PlainStack,0.7249554403037121,pairflip,40
satimage,pairflip_40,2,PlainStack,0.7981102240596658,pairflip,40
satimage,pairflip_40,3,PlainStack,0.7871037977110898,pairflip,40
satimage,pairflip_40,4,PlainStack,0.7755609028336597,pairflip,40
satimage,symmetric_10,0,PlainStack,0.8850935249955391,symmetric,10
satimage,symmetric_10,1,PlainStack,0.8821522759655456,symmetric,10
satimage,symmetric_10,2,PlainStack,0.89281997324094,symmetric,10
satimage,symmetric_10,3,PlainStack,0.890183940019824,symmetric,10
satimage,symmetric_10,4,PlainStack,0.9105281108432196,symmetric,10
satimage,symmetric_20,0,PlainStack,0.8864918608723914,symmetric,20
satimage,symmetric_20,1,PlainStack,0.8666181845860322,symmetric,20
satimage,symmetric_20,2,PlainStack,0.879955198741615,symmetric,20
satimage,symmetric_20,3,PlainStack,0.8934765188435243,symmetric,20
satimage,symmetric_20,4,PlainStack,0.9050600327243546,symmetric,20
satimage,symmetric_30,0,PlainStack,0.8763551254369105,symmetric,30
satimage,symmetric_30,1,PlainStack,0.8549932852922165,symmetric,30
satimage,symmetric_30,2,PlainStack,0.8690738243788312,symmetric,30
satimage,symmetric_30,3,PlainStack,0.8850886631645044,symmetric,30
satimage,symmetric_30,4,PlainStack,0.8988175975166448,symmetric,30
satimage,symmetric_40,0,PlainStack,0.8589382751466648,symmetric,40
satimage,symmetric_40,1,PlainStack,0.8396732741902166,symmetric,40
satimage,symmetric_40,2,PlainStack,0.8702158408884864,symmetric,40
satimage,symmetric_40,3,PlainStack,0.8605321490104219,symmetric,40
satimage,symmetric_40,4,PlainStack,0.8795924521760358,symmetric,40
shuttle,asymmetric_10,0,PlainStack,0.7426009211053226,asymmetric,10
shuttle,asymmetric_10,1,PlainStack,0.7926374315764253,asymmetric,10
shuttle,asymmetric_10,2,PlainStack,0.8694653392530035,asymmetric,10
shuttle,asymmetric_10,3,PlainStack,0.946788866779822,asymmetric,10
shuttle,asymmetric_10,4,PlainStack,0.8349012932287316,asymmetric,10
shuttle,asymmetric_20,0,PlainStack,0.738547508008103,asymmetric,20
shuttle,asymmetric_20,1,PlainStack,0.7388624614664787,asymmetric,20
shuttle,asymmetric_20,2,PlainStack,0.8273322353323964,asymmetric,20
shuttle,asymmetric_20,3,PlainStack,0.78956001173876,asymmetric,20
shuttle,asymmetric_20,4,PlainStack,0.7833804972238919,asymmetric,20
shuttle,asymmetric_30,0,PlainStack,0.7544528545389859,asymmetric,30
shuttle,asymmetric_30,1,PlainStack,0.8044944613212103,asymmetric,30
shuttle,asymmetric_30,2,PlainStack,0.7878181651789742,asymmetric,30
shuttle,asymmetric_30,3,PlainStack,0.8660766982926247,asymmetric,30
shuttle,asymmetric_30,4,PlainStack,0.8044472055055056,asymmetric,30
shuttle,asymmetric_40,0,PlainStack,0.764638865847186,asymmetric,40
shuttle,asymmetric_40,1,PlainStack,0.8592146157102873,asymmetric,40
shuttle,asymmetric_40,2,PlainStack,0.8522381226223283,asymmetric,40
shuttle,asymmetric_40,3,PlainStack,0.8140827304873983,asymmetric,40
shuttle,asymmetric_40,4,PlainStack,0.8229331502045005,asymmetric,40
shuttle,clean_0,0,PlainStack,0.9497323002147045,clean,0
shuttle,clean_0,1,PlainStack,0.9595451302237136,clean,0
shuttle,clean_0,2,PlainStack,0.9433631823131992,clean,0
shuttle,clean_0,3,PlainStack,0.9044295157834534,clean,0
shuttle,clean_0,4,PlainStack,0.9700876735951118,clean,0
shuttle,pairflip_40,0,PlainStack,0.6342624558898653,pairflip,40
shuttle,pairflip_40,1,PlainStack,0.68085605179882,pairflip,40
shuttle,pairflip_40,2,PlainStack,0.5483167323626297,pairflip,40
shuttle,pairflip_40,3,PlainStack,0.684085472654927,pairflip,40
shuttle,pairflip_40,4,PlainStack,0.6272091241584458,pairflip,40
shuttle,symmetric_10,0,PlainStack,0.9222518793041738,symmetric,10
shuttle,symmetric_10,1,PlainStack,0.9097080076186936,symmetric,10
shuttle,symmetric_10,2,PlainStack,0.8976389787972345,symmetric,10
shuttle,symmetric_10,3,PlainStack,0.9494984346502636,symmetric,10
shuttle,symmetric_10,4,PlainStack,0.9142526906401416,symmetric,10
shuttle,symmetric_20,0,PlainStack,0.7472780261748029,symmetric,20
shuttle,symmetric_20,1,PlainStack,0.7465117961658927,symmetric,20
shuttle,symmetric_20,2,PlainStack,0.7480597621307405,symmetric,20
shuttle,symmetric_20,3,PlainStack,0.7747118130990528,symmetric,20
shuttle,symmetric_20,4,PlainStack,0.7462340390655885,symmetric,20
shuttle,symmetric_30,0,PlainStack,0.7422451656194717,symmetric,30
shuttle,symmetric_30,1,PlainStack,0.744497244265993,symmetric,30
shuttle,symmetric_30,2,PlainStack,0.7435463603675535,symmetric,30
shuttle,symmetric_30,3,PlainStack,0.7458442805651533,symmetric,30
shuttle,symmetric_30,4,PlainStack,0.739220997334664,symmetric,30
shuttle,symmetric_40,0,PlainStack,0.7292603079019266,symmetric,40
shuttle,symmetric_40,1,PlainStack,0.7313249750062216,symmetric,40
shuttle,symmetric_40,2,PlainStack,0.7321043141038837,symmetric,40
shuttle,symmetric_40,3,PlainStack,0.7353374306002188,symmetric,40
shuttle,symmetric_40,4,PlainStack,0.7313223272801658,symmetric,40
drybean,asymmetric_10,0,DAS,0.9236453352006256,asymmetric,10
drybean,asymmetric_10,1,DAS,0.931305168518312,asymmetric,10
drybean,asymmetric_10,2,DAS,0.93475819552158,asymmetric,10
drybean,asymmetric_10,3,DAS,0.9286675342675048,asymmetric,10
drybean,asymmetric_10,4,DAS,0.9328139590588636,asymmetric,10
drybean,asymmetric_20,0,DAS,0.8956068384553918,asymmetric,20
drybean,asymmetric_20,1,DAS,0.9093514419664226,asymmetric,20
drybean,asymmetric_20,2,DAS,0.9129340784148512,asymmetric,20
drybean,asymmetric_20,3,DAS,0.8939911387092057,asymmetric,20
drybean,asymmetric_20,4,DAS,0.9067263466927222,asymmetric,20
drybean,asymmetric_30,0,DAS,0.8436158754802092,asymmetric,30
drybean,asymmetric_30,1,DAS,0.8659009862482344,asymmetric,30
drybean,asymmetric_30,2,DAS,0.8555413842469523,asymmetric,30
drybean,asymmetric_30,3,DAS,0.8346233795138517,asymmetric,30
drybean,asymmetric_30,4,DAS,0.83059516745093,asymmetric,30
drybean,asymmetric_40,0,DAS,0.7698421468614917,asymmetric,40
drybean,asymmetric_40,1,DAS,0.7518335142383802,asymmetric,40
drybean,asymmetric_40,2,DAS,0.7533745467276833,asymmetric,40
drybean,asymmetric_40,3,DAS,0.741299260242048,asymmetric,40
drybean,asymmetric_40,4,DAS,0.7904635424720056,asymmetric,40
drybean,clean_0,0,DAS,0.9373197361322826,clean,0
drybean,clean_0,1,DAS,0.9382158903413595,clean,0
drybean,clean_0,2,DAS,0.93518766136379,clean,0
drybean,clean_0,3,DAS,0.9337315928816432,clean,0
drybean,clean_0,4,DAS,0.9429005472144156,clean,0
drybean,pairflip_40,0,DAS,0.8207054797982164,pairflip,40
drybean,pairflip_40,1,DAS,0.8127449444764608,pairflip,40
drybean,pairflip_40,2,DAS,0.8058941839523761,pairflip,40
drybean,pairflip_40,3,DAS,0.760848482738926,pairflip,40
drybean,pairflip_40,4,DAS,0.8115571317999066,pairflip,40
drybean,symmetric_10,0,DAS,0.9417745784762904,symmetric,10
drybean,symmetric_10,1,DAS,0.9398379848890612,symmetric,10
drybean,symmetric_10,2,DAS,0.9316177417537947,symmetric,10
drybean,symmetric_10,3,DAS,0.9356530392504444,symmetric,10
drybean,symmetric_10,4,DAS,0.9390982715800404,symmetric,10
drybean,symmetric_20,0,DAS,0.9416143661375048,symmetric,20
drybean,symmetric_20,1,DAS,0.9341497472719772,symmetric,20
drybean,symmetric_20,2,DAS,0.9346803053303476,symmetric,20
drybean,symmetric_20,3,DAS,0.9282689041992328,symmetric,20
drybean,symmetric_20,4,DAS,0.9375179895321536,symmetric,20
drybean,symmetric_30,0,DAS,0.926180489083852,symmetric,30
drybean,symmetric_30,1,DAS,0.9226097906129485,symmetric,30
drybean,symmetric_30,2,DAS,0.9267966884996576,symmetric,30
drybean,symmetric_30,3,DAS,0.9140062024265656,symmetric,30
drybean,symmetric_30,4,DAS,0.9328367270248306,symmetric,30
drybean,symmetric_40,0,DAS,0.9072080060351418,symmetric,40
drybean,symmetric_40,1,DAS,0.912318540543753,symmetric,40
drybean,symmetric_40,2,DAS,0.9142751920632876,symmetric,40
drybean,symmetric_40,3,DAS,0.9051264706046076,symmetric,40
drybean,symmetric_40,4,DAS,0.9240601927672302,symmetric,40
har,asymmetric_10,0,DAS,0.9810674517280714,asymmetric,10
har,asymmetric_10,1,DAS,0.9822884654943836,asymmetric,10
har,asymmetric_10,2,DAS,0.9704841095761152,asymmetric,10
har,asymmetric_10,3,DAS,0.9788107428828215,asymmetric,10
har,asymmetric_10,4,DAS,0.9788161008931524,asymmetric,10
har,asymmetric_20,0,DAS,0.9645814969706475,asymmetric,20
har,asymmetric_20,1,DAS,0.95644184967116,asymmetric,20
har,asymmetric_20,2,DAS,0.9482273307397814,asymmetric,20
har,asymmetric_20,3,DAS,0.969486632438534,asymmetric,20
har,asymmetric_20,4,DAS,0.9567287480007436,asymmetric,20
har,asymmetric_30,0,DAS,0.9339502068180956,asymmetric,30
har,asymmetric_30,1,DAS,0.9314998864880794,asymmetric,30
har,asymmetric_30,2,DAS,0.9238585599376032,asymmetric,30
har,asymmetric_30,3,DAS,0.9343554277178232,asymmetric,30
har,asymmetric_30,4,DAS,0.9246521910225476,asymmetric,30
har,asymmetric_40,0,DAS,0.8610798024885322,asymmetric,40
har,asymmetric_40,1,DAS,0.8617266316287177,asymmetric,40
har,asymmetric_40,2,DAS,0.8570928867589119,asymmetric,40
har,asymmetric_40,3,DAS,0.8277607708073328,asymmetric,40
har,asymmetric_40,4,DAS,0.8443052451911317,asymmetric,40
har,clean_0,0,DAS,0.988860557616962,clean,0
har,clean_0,1,DAS,0.9922003645636824,clean,0
har,clean_0,2,DAS,0.9845732474862258,clean,0
har,clean_0,3,DAS,0.9825054621650574,clean,0
har,clean_0,4,DAS,0.9886096711819976,clean,0
har,pairflip_40,0,DAS,0.8315544469213177,pairflip,40
har,pairflip_40,1,DAS,0.849524206310243,pairflip,40
har,pairflip_40,2,DAS,0.8415814606634894,pairflip,40
har,pairflip_40,3,DAS,0.8563866351530632,pairflip,40
har,pairflip_40,4,DAS,0.8789049580753159,pairflip,40
har,symmetric_10,0,DAS,0.9862542490546063,symmetric,10
